OBJECTID,admin2Name_en,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
162,Mandera East,KE009043,NA,NA,NA,Mandera,KE009,Kenya,KE,1509667200000,1572480000000,NA
163,Mandera North,KE009041,NA,NA,NA,Mandera,KE009,Kenya,KE,1509667200000,1572480000000,NA
164,Mandera South,KE009042,NA,NA,NA,Mandera,KE009,Kenya,KE,1509667200000,1572480000000,NA
165,Mandera West,KE009039,NA,NA,NA,Mandera,KE009,Kenya,KE,1509667200000,1572480000000,NA
166,Manyatta,KE014063,NA,NA,NA,Embu,KE014,Kenya,KE,1509667200000,1572480000000,NA
167,Maragwa,KE021108,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
168,Marakwet East,KE028147,NA,NA,NA,Elgeyo-Marakwet,KE028,Kenya,KE,1509667200000,1572480000000,NA
169,Marakwet West,KE028148,NA,NA,NA,Elgeyo-Marakwet,KE028,Kenya,KE,1509667200000,1572480000000,NA
170,Masinga,KE016075,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
171,Matayos,KE040228,NA,NA,NA,Busia,KE040,Kenya,KE,1509667200000,1572480000000,NA
172,Mathare,KE047290,NA,NA,NA,Nairobi,KE047,Kenya,KE,1509667200000,1572480000000,NA
173,Mathioya,KE021105,NA,NA,NA,Murang'a,KE021,Kenya,KE,1509667200000,1572480000000,NA
174,Mathira,KE019096,NA,NA,NA,Nyeri,KE019,Kenya,KE,1509667200000,1572480000000,NA
175,Matuga,KE002009,NA,NA,NA,Kwale,KE002,Kenya,KE,1509667200000,1572480000000,NA
176,Matungu,KE037206,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
177,Matungulu,KE016078,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
178,Mavoko,KE016080,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
179,Mbooni,KE017083,NA,NA,NA,Makueni,KE017,Kenya,KE,1509667200000,1572480000000,NA
180,Mogotio,KE030161,NA,NA,NA,Baringo,KE030,Kenya,KE,1509667200000,1572480000000,NA
181,Moiben,KE027143,NA,NA,NA,Uasin Gishu,KE027,Kenya,KE,1509667200000,1572480000000,NA
182,Molo,KE032166,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
183,Mosop,KE029156,NA,NA,NA,Nandi,KE029,Kenya,KE,1509667200000,1572480000000,NA
184,Moyale,KE010045,NA,NA,NA,Marsabit,KE010,Kenya,KE,1509667200000,1572480000000,NA
185,Msambweni,KE002007,NA,NA,NA,Kwale,KE002,Kenya,KE,1509667200000,1572480000000,NA
186,Mt. Elgon,KE039216,NA,NA,NA,Bungoma,KE039,Kenya,KE,1509667200000,1572480000000,NA
187,Muhoroni,KE042243,NA,NA,NA,Kisumu,KE042,Kenya,KE,1509667200000,1572480000000,NA
188,Mukurweni,KE019098,NA,NA,NA,Nyeri,KE019,Kenya,KE,1509667200000,1572480000000,NA
189,Mumias East,KE037205,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
190,Mumias West,KE037204,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
191,Mvita,KE001006,NA,NA,NA,Mombasa,KE001,Kenya,KE,1509667200000,1572480000000,NA
192,Mwala,KE016082,NA,NA,NA,Machakos,KE016,Kenya,KE,1509667200000,1572480000000,NA
193,Mwatate,KE006025,NA,NA,NA,Taita Taveta,KE006,Kenya,KE,1509667200000,1572480000000,NA
194,Mwea,KE020100,NA,NA,NA,Kirinyaga,KE020,Kenya,KE,1509667200000,1572480000000,NA
195,Mwingi East,KE015069,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
196,Mwingi North,KE015067,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
197,Mwingi West,KE015068,NA,NA,NA,Kitui,KE015,Kenya,KE,1509667200000,1572480000000,NA
198,Naivasha,KE032168,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
199,Nakuru Town East,KE032176,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
200,Nakuru Town West,KE032175,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
201,Nambale,KE040227,NA,NA,NA,Busia,KE040,Kenya,KE,1509667200000,1572480000000,NA
202,Nandi Hills,KE029153,NA,NA,NA,Nandi,KE029,Kenya,KE,1509667200000,1572480000000,NA
203,Narok East,KE033180,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
204,Narok North,KE033179,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
205,Narok South,KE033181,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
206,Narok West,KE033182,NA,NA,NA,Narok,KE033,Kenya,KE,1509667200000,1572480000000,NA
207,Navakholo,KE037203,NA,NA,NA,Kakamega,KE037,Kenya,KE,1509667200000,1572480000000,NA
208,Ndaragwa,KE018093,NA,NA,NA,Nyandarua,KE018,Kenya,KE,1509667200000,1572480000000,NA
209,Ndhiwa,KE043250,NA,NA,NA,Homa Bay,KE043,Kenya,KE,1509667200000,1572480000000,NA
210,Ndia,KE020102,NA,NA,NA,Kirinyaga,KE020,Kenya,KE,1509667200000,1572480000000,NA
211,Nithi,KE013060,NA,NA,NA,Tharaka-Nithi,KE013,Kenya,KE,1509667200000,1572480000000,NA
212,Njoro,KE032167,NA,NA,NA,Nakuru,KE032,Kenya,KE,1509667200000,1572480000000,NA
213,North Horr,KE010046,NA,NA,NA,Marsabit,KE010,Kenya,KE,1509667200000,1572480000000,NA
